Page URL,Issue Category,Issue Location Description,Fix Suggestion
https://127.0.0.1/docs-v5/troubleshooting-guide/photon-os-installation-issue/,grammar,......,[DONT_NEEDS] Did you mean “support”?. Suggestions: support
https://127.0.0.1/docs-v5/troubleshooting-guide/photon-os-installation-issue/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-gce/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/running-container-applications-between-bootable-images/,grammar,......,"[NON_STANDARD_WORD] The word ‘Limit*s’ is not standard English. Did you mean “Limit’s” (curly apostrophe) or “Limit's” (straight apostrophe)?. Suggestions: Limit’s, Limit's"
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/running-container-applications-between-bootable-images/,grammar,......,"[ARROWS] Do you wish to insert an arrow?. Suggestions: →, ⇾, ≥"
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/running-container-applications-between-bootable-images/,grammar,......,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: root
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/running-container-applications-between-bootable-images/,grammar,......,"[TWELFTH_OF_NEVER] There are only 30 days in Sep, are you sure this date is correct?. Suggestions: No suggestions"
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/running-container-applications-between-bootable-images/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Service,  service"
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/package-oriented-server-operations/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/turning-on-network-debugging/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/turning-on-network-debugging/,grammar,......,"[NON_STANDARD_WORD] The word ‘service.d’ is not standard English. Did you mean “service’d” (curly apostrophe) or “service'd” (straight apostrophe)?. Suggestions: service’d, service'd"
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/turning-on-network-debugging/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/turning-on-network-debugging/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Service,  service"
https://127.0.0.1/docs-v5/administration-guide/support-for-selinux/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/compatible-cloud-images/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Raw,  raw"
https://127.0.0.1/docs-v5/installation-guide/compatible-cloud-images/,grammar,......,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: description
https://127.0.0.1/docs-v5/installation-guide/compatible-cloud-images/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/compatible-cloud-images/,grammar,......,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: name
https://127.0.0.1/docs-v5/installation-guide/compatible-cloud-images/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Ova,  ova"
https://127.0.0.1/docs-v5/installation-guide/compatible-cloud-images/,markdown,Unrendered markdown: _LIBRARY_,Render properly or escape markdown syntax
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/using-predictable-network-interface-names/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/install-or-rebase-to-photon-os-4/,grammar,...nstall or rebase to Photon OS Photon OS 5.0 provides full R...,[PHRASE_REPETITION] This phrase is duplicated. You should probably use “Photon OS” only once.. Suggestions: Photon OS
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/install-or-rebase-to-photon-os-4/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Repo,  repo"
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/install-or-rebase-to-photon-os-4/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/install-or-rebase-to-photon-os-4/,grammar,......,[A_INSTALL] The word ‘install’ is not a noun.. Suggestions: installation
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/install-or-rebase-to-photon-os-4/,grammar,......,"[COMMA_COMPOUND_SENTENCE] Use a comma before ‘and’ if it connects two independent clauses (unless they are closely connected and short).. Suggestions: , and"
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/inspecting-the-status-of-network-links-with-networkctl/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/installing-packages-for-tcpdump-and-netcat/,grammar,.........,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/installing-packages-for-tcpdump-and-netcat/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/installing-packages-for-tcpdump-and-netcat/,grammar,......,[EN_UNPAIRED_QUOTES] Unpaired symbol: ‘‘’ seems to be missing. Suggestions: No suggestions
https://127.0.0.1/docs-v5/troubleshooting-guide/photon-4.0-to-photon-5.0-migration-and-postgresql-upgrade/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/mounting-a-network-file-system/,grammar,...tains the daem......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/mounting-a-network-file-system/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/remotes/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-raspberry-pi/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/photon-os-installation-issue/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/deploying-a-containerized-application-in-photon-os/,unaligned_images,"5 unaligned images: ../images/vs-docker-run.png, ../images/vs-docker-ifconfig.png, ../images/vs-docker-confirm.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/what-is-new-in-photon-os-5/,grammar,......,[EN_COMPOUNDS_SUB_TREE] This word is normally spelled as one.. Suggestions: subtree
https://127.0.0.1/docs-v5/what-is-new-in-photon-os-5/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space after the opening parenthesis.. Suggestions: (
https://127.0.0.1/docs-v5/what-is-new-in-photon-os-5/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/what-is-new-in-photon-os-5/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the closing parenthesis.. Suggestions: )
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/configuring-a-secondary-network-interface-using-cloud-network/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/configuring-a-secondary-network-interface-using-cloud-network/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/configuring-a-secondary-network-interface-using-cloud-network/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Service,  service"
https://127.0.0.1/docs-v5/administration-guide/photon-os-installer-overview/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/photon-os-installer-overview/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Spec,  spec"
https://127.0.0.1/docs-v5/administration-guide/photon-os-installer-overview/,grammar,......,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: iso
https://127.0.0.1/docs-v5/administration-guide/photon-os-installer-overview/,grammar,......,[PHRASE_REPETITION] This phrase is duplicated. You should probably use “installer import” only once.. Suggestions: installer import
https://127.0.0.1/docs-v5/administration-guide/photon-os-installer-overview/,grammar,......,[EN_UNPAIRED_QUOTES] Unpaired symbol: ‘'’ seems to be missing. Suggestions: No suggestions
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/turning-on-network-debugging/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/running-container-applications-between-bootable-images/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/using-network-event-broker/,grammar,......,[APOS_SPACE_CONTRACTION] There probably shouldn’t be a space before the apostrophe.. Suggestions: systemd-networkd's
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/using-network-event-broker/,grammar,......,"[NON_STANDARD_WORD] The word ‘carrier.d’ is not standard English. Did you mean “carrier’d” (curly apostrophe) or “carrier'd” (straight apostrophe)?. Suggestions: carrier’d, carrier'd"
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/using-network-event-broker/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/using-network-event-broker/,grammar,......,"[NON_STANDARD_WORD] The word ‘configured.d’ is not standard English. Did you mean “configured’d” (curly apostrophe) or “configured'd” (straight apostrophe)?. Suggestions: configured’d, configured'd"
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/using-network-event-broker/,grammar,......,"[NON_STANDARD_WORD] The word ‘degraded.d’ is not standard English. Did you mean “degraded’d” (curly apostrophe) or “degraded'd” (straight apostrophe)?. Suggestions: degraded’d, degraded'd"
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/configuring-a-network-using-network-configuration-manager/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/configuring-a-network-using-network-configuration-manager/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/configuring-a-network-using-network-configuration-manager/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma.. Suggestions: , UP"
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/configuring-a-network-using-network-configuration-manager/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma.. Suggestions: , MULTICAST"
